FIPS Code,Geography,Year,Program Type,Population
36000,New York State,1971,Intercensal Population Estimate,18364991
36000,New York State,1972,Intercensal Population Estimate,18351888
36000,New York State,1973,Intercensal Population Estimate,18194899
36000,New York State,1974,Intercensal Population Estimate,18072890
36000,New York State,1975,Intercensal Population Estimate,18032337
36000,New York State,1976,Intercensal Population Estimate,17974781
36000,New York State,1977,Intercensal Population Estimate,17851561
36000,New York State,1978,Intercensal Population Estimate,17720503
36000,New York State,1979,Intercensal Population Estimate,17633759
36000,New York State,1980,Intercensal Population Estimate,17566376
36000,New York State,1981,Intercensal Population Estimate,17567731
36000,New York State,1982,Intercensal Population Estimate,17589737
36000,New York State,1983,Intercensal Population Estimate,17686907
36000,New York State,1984,Intercensal Population Estimate,17745676
36000,New York State,1985,Intercensal Population Estimate,17791678
36000,New York State,1986,Intercensal Population Estimate,17833421
36000,New York State,1987,Intercensal Population Estimate,17868844
36000,New York State,1988,Intercensal Population Estimate,17941309
36000,New York State,1989,Intercensal Population Estimate,17983084
36000,New York State,1990,Intercensal Population Estimate,18020784
36000,New York State,1991,Intercensal Population Estimate,18122510
36000,New York State,1992,Intercensal Population Estimate,18246653
36000,New York State,1993,Intercensal Population Estimate,18374954
36000,New York State,1994,Intercensal Population Estimate,18459470
36000,New York State,1995,Intercensal Population Estimate,18524104
36000,New York State,1996,Intercensal Population Estimate,18588460
36000,New York State,1997,Intercensal Population Estimate,18656546
36000,New York State,1998,Intercensal Population Estimate,18755906
36000,New York State,1999,Intercensal Population Estimate,18882725
36000,New York State,2000,Intercensal Population Estimate,19001780
36000,New York State,2001,Intercensal Population Estimate,19082838
36000,New York State,2002,Intercensal Population Estimate,19137800
36000,New York State,2003,Intercensal Population Estimate,19175939
36000,New York State,2004,Intercensal Population Estimate,19171567
36000,New York State,2005,Intercensal Population Estimate,19132610
36000,New York State,2006,Intercensal Population Estimate,19104631
36000,New York State,2007,Intercensal Population Estimate,19132335
36000,New York State,2008,Intercensal Population Estimate,19212436
36000,New York State,2009,Intercensal Population Estimate,19307066
36063,Niagara County,1970,Intercensal Population Estimate,235525
36063,Niagara County,1971,Intercensal Population Estimate,234743
36063,Niagara County,1972,Intercensal Population Estimate,234822
36063,Niagara County,1973,Intercensal Population Estimate,234421
36063,Niagara County,1974,Intercensal Population Estimate,233165
36063,Niagara County,1975,Intercensal Population Estimate,233802
36063,Niagara County,1976,Intercensal Population Estimate,233540
36063,Niagara County,1977,Intercensal Population Estimate,231891
36063,Niagara County,1978,Intercensal Population Estimate,232360
36063,Niagara County,1979,Intercensal Population Estimate,230500
36063,Niagara County,1980,Intercensal Population Estimate,227168
36063,Niagara County,1981,Intercensal Population Estimate,225461
36063,Niagara County,1982,Intercensal Population Estimate,222717
36063,Niagara County,1983,Intercensal Population Estimate,220542
36063,Niagara County,1984,Intercensal Population Estimate,218327
36063,Niagara County,1985,Intercensal Population Estimate,218246
36063,Niagara County,1986,Intercensal Population Estimate,217634
36063,Niagara County,1987,Intercensal Population Estimate,216849
36063,Niagara County,1988,Intercensal Population Estimate,218096
36063,Niagara County,1989,Intercensal Population Estimate,219430
36063,Niagara County,1990,Intercensal Population Estimate,221163
36063,Niagara County,1991,Intercensal Population Estimate,221712
36063,Niagara County,1992,Intercensal Population Estimate,221952
36063,Niagara County,1993,Intercensal Population Estimate,222993
36063,Niagara County,1994,Intercensal Population Estimate,223400
36063,Niagara County,1995,Intercensal Population Estimate,223958
36063,Niagara County,1996,Intercensal Population Estimate,223792
36063,Niagara County,1997,Intercensal Population Estimate,223135
36063,Niagara County,1998,Intercensal Population Estimate,221884
36063,Niagara County,1999,Intercensal Population Estimate,220556
36063,Niagara County,2000,Intercensal Population Estimate,219620
36063,Niagara County,2001,Intercensal Population Estimate,218552
36063,Niagara County,2002,Intercensal Population Estimate,218127
36063,Niagara County,2003,Intercensal Population Estimate,218072
36063,Niagara County,2004,Intercensal Population Estimate,217737
36063,Niagara County,2005,Intercensal Population Estimate,216818
36063,Niagara County,2006,Intercensal Population Estimate,216148
36063,Niagara County,2007,Intercensal Population Estimate,215791
36063,Niagara County,2008,Intercensal Population Estimate,215793
36063,Niagara County,2009,Intercensal Population Estimate,216043
36065,Oneida County,1970,Intercensal Population Estimate,273442
36065,Oneida County,1971,Intercensal Population Estimate,274939
36065,Oneida County,1972,Intercensal Population Estimate,274974
36065,Oneida County,1973,Intercensal Population Estimate,270543
36065,Oneida County,1974,Intercensal Population Estimate,267041
36065,Oneida County,1975,Intercensal Population Estimate,265060
36065,Oneida County,1976,Intercensal Population Estimate,262360
36065,Oneida County,1977,Intercensal Population Estimate,260019
36065,Oneida County,1978,Intercensal Population Estimate,258380
36065,Oneida County,1979,Intercensal Population Estimate,256695
36065,Oneida County,1980,Intercensal Population Estimate,253717
36065,Oneida County,1981,Intercensal Population Estimate,253454
36065,Oneida County,1982,Intercensal Population Estimate,253352
36065,Oneida County,1983,Intercensal Population Estimate,253883
36065,Oneida County,1984,Intercensal Population Estimate,253969
36065,Oneida County,1985,Intercensal Population Estimate,252832
36065,Oneida County,1986,Intercensal Population Estimate,250547
36065,Oneida County,1987,Intercensal Population Estimate,250305
36065,Oneida County,1988,Intercensal Population Estimate,249633
36065,Oneida County,1989,Intercensal Population Estimate,250360
36065,Oneida County,1990,Intercensal Population Estimate,251191
36065,Oneida County,1991,Intercensal Population Estimate,253064
36065,Oneida County,1992,Intercensal Population Estimate,253819
36065,Oneida County,1993,Intercensal Population Estimate,252682
36065,Oneida County,1994,Intercensal Population Estimate,250964
36065,Oneida County,1995,Intercensal Population Estimate,244736
36065,Oneida County,1996,Intercensal Population Estimate,239246
36065,Oneida County,1997,Intercensal Population Estimate,236863
36065,Oneida County,1998,Intercensal Population Estimate,235710
36065,Oneida County,1999,Intercensal Population Estimate,235412
36065,Oneida County,2000,Intercensal Population Estimate,235146
36065,Oneida County,2001,Intercensal Population Estimate,234247
36065,Oneida County,2002,Intercensal Population Estimate,234078
36065,Oneida County,2003,Intercensal Population Estimate,234243
36065,Oneida County,2004,Intercensal Population Estimate,234654
36065,Oneida County,2005,Intercensal Population Estimate,234282
36065,Oneida County,2006,Intercensal Population Estimate,234229
36065,Oneida County,2007,Intercensal Population Estimate,234488
36065,Oneida County,2008,Intercensal Population Estimate,234482
36065,Oneida County,2009,Intercensal Population Estimate,234619
36067,Onondaga County,1970,Intercensal Population Estimate,472762
36067,Onondaga County,1971,Intercensal Population Estimate,472476
36067,Onondaga County,1972,Intercensal Population Estimate,469869
36067,Onondaga County,1973,Intercensal Population Estimate,469756
36067,Onondaga County,1974,Intercensal Population Estimate,468613
36067,Onondaga County,1975,Intercensal Population Estimate,468581
36067,Onondaga County,1976,Intercensal Population Estimate,468648
36067,Onondaga County,1977,Intercensal Population Estimate,466731
36067,Onondaga County,1978,Intercensal Population Estimate,465564
36067,Onondaga County,1979,Intercensal Population Estimate,463396
36067,Onondaga County,1980,Intercensal Population Estimate,463908
36067,Onondaga County,1981,Intercensal Population Estimate,462102
36067,Onondaga County,1982,Intercensal Population Estimate,461697
36067,Onondaga County,1983,Intercensal Population Estimate,462111
36067,Onondaga County,1984,Intercensal Population Estimate,464188
36067,Onondaga County,1985,Intercensal Population Estimate,467054
36067,Onondaga County,1986,Intercensal Population Estimate,464711
36067,Onondaga County,1987,Intercensal Population Estimate,462521
36067,Onondaga County,1988,Intercensal Population Estimate,463306
36067,Onondaga County,1989,Intercensal Population Estimate,466290
36067,Onondaga County,1990,Intercensal Population Estimate,469903
36067,Onondaga County,1991,Intercensal Population Estimate,472463
36067,Onondaga County,1992,Intercensal Population Estimate,473971
36067,Onondaga County,1993,Intercensal Population Estimate,474922
36067,Onondaga County,1994,Intercensal Population Estimate,472692
36067,Onondaga County,1995,Intercensal Population Estimate,470235
36067,Onondaga County,1996,Intercensal Population Estimate,466614
36067,Onondaga County,1997,Intercensal Population Estimate,462438
36067,Onondaga County,1998,Intercensal Population Estimate,459882
36067,Onondaga County,1999,Intercensal Population Estimate,458575
36067,Onondaga County,2000,Intercensal Population Estimate,458034
36067,Onondaga County,2001,Intercensal Population Estimate,458576
36067,Onondaga County,2002,Intercensal Population Estimate,459484
36067,Onondaga County,2003,Intercensal Population Estimate,460961
36067,Onondaga County,2004,Intercensal Population Estimate,461412
36067,Onondaga County,2005,Intercensal Population Estimate,460910
36067,Onondaga County,2006,Intercensal Population Estimate,460925
36067,Onondaga County,2007,Intercensal Population Estimate,461287
36067,Onondaga County,2008,Intercensal Population Estimate,463472
36067,Onondaga County,2009,Intercensal Population Estimate,465633
36069,Ontario County,1970,Intercensal Population Estimate,79338
36069,Ontario County,1971,Intercensal Population Estimate,81305
36069,Ontario County,1972,Intercensal Population Estimate,82306
36069,Ontario County,1973,Intercensal Population Estimate,83660
36069,Ontario County,1974,Intercensal Population Estimate,84873
36069,Ontario County,1975,Intercensal Population Estimate,86021
36069,Ontario County,1976,Intercensal Population Estimate,86775
36069,Ontario County,1977,Intercensal Population Estimate,87682
36069,Ontario County,1978,Intercensal Population Estimate,89178
36069,Ontario County,1979,Intercensal Population Estimate,89557
